full_text,Label;;;
@syalalaela @prabowo @Gerindra Malah jadi ada semacam keceriaan menjelang Pilpres dengan kehadiran Pak @prabowo yang gemoy. Strategi Riang Gembira-nya memberikan nuansa positif dalam perpolitikan. Pilpres Riang Gembira #PrabowoGemoy @Gerindra,POSITIF;;;
@emerson_yuntho @prabowo Saya justru percaya bahwa beliau sudah berubah.Berubah semakin tua.,NEGATIF;;;
@tempodotco Ini sih Prabowo ngomongin Prabowo. Dia lupa 2014, 2019 dia kayak gimana. Capres ga tau diri! 😡,NEGATIF;;;
@AgusYudhoyono @prabowo Prabowo sangat disenangi rakyat Sumbar,POSITIF;;;
@panca66 @BennyHarmanID Wakil prabowo lolosnya aja udh gk beres masih didukung...,NEGATIF;;;
@kiki_daliyo Calon pemimpin itu harus bisa menunjukkan sikap baik nya kepada rakyat, mana ada pemimpin yg ber umpat kasar depan rakyat.  Dari sini sudah jelaskan bahwa Prabowo bukan Jokowi!!,NEGATIF;;;
@BANGSAygSUJUD @kurawa @alextham878 @Lembayung071 @ignasbowo @Minietweets_ @mpoklela7 @zy_zy_its_me @ajengcute16__ @Chaves1305 @Kimberley_2024 Kekwkkwkk jangankan dengan orang asing,wakilnya saja di Gerindra dulu pernah 2 kali malah ditamparnya,itu yg mau kau banggakan,saya tau semua detail Prabowo karena Prabowo,SBY Luhut itu murid paman saya di skoad,POSITIF;;;
@kiki_daliyo Ternyata kata gemoy hanya menutupi karakter aslinya seperti apa , Prabowo bukan Jokowi,NEGATIF;;;
@pro_gibran_ Semoga jakarta semakin bantak yang menyuarakan dukungan kepada prabowo gibran yakin menang satu putaran,POSITIF;;;
@VIVAcoid Prabowo-Gibran, terima kasih atas komitmen dan dedikasinya untuk Indonesia,POSITIF;;;
Prabowo pemimpin yang kami yakini akan membawa perubahan yang berarti bagi Indonesia. #02UntukPersatuan DukunganGEMPITA UntukPrabowo,POSITIF;;;
@Gerindra PRABOWO PASTI MENANG,POSITIF;;;
@GirlBieberJ @prabowo @gibran_tweet @yusuf_dumdum @adnardn @triwul82 Logika saja, kalau Prabowo melanggar HAM maka gak akan mungkin banyak aktivis 98 yang bergabung dengannya kan,NEGATIF;;;
Malu2in prabowo ini dulu dlm debat presiden 2019 jg sama mngatakan TIDAK TAKUT GA PUNYA JABATAN  nyatanya stelah kalah dlm pilpres  malah ngemis2 jdi mentri eh skarang maju capres 2024  malah rakus jabatan pak ..@Fraksi_Gerindra @NasDem @DPP_PKB @GeiszChalifah @budimandjatmiko,NEGATIF;;;
@Gerindra @prabowo Pak Prabowo pemimpin yang sangat peduli dengan masyarakat nya,POSITIF;;;
"@ainunnajib @prabowo @zarryhendrik @aniesbaswedan @ganjarpranowo gaya gemoy itu hanya buatan konsultan, sifat aslinya masih tersimpan. susah di poles (timses benar kerja )"",NEGATIF";;;
@NayDonuts @prabowo @gibran_tweet Gak malu ta tiap 5 tahun di jual gk laku2 😄😄🤣🤣 https://t.co/lZTT1ZTIkV,NEGATIF;;;
Terhadap Pasangan Calon Presiden dan Calon Wakil Presiden Nomor Urut 2 Prabowo Subianto-Gibran Rakabuming Raka pada Pilpres 2024 #PrabowoGibranIstimewa #PrabowoGemoy #BersamaIndonesiaMaju Prabowo Subianto,POSITIF;;;
@PartaiSocmed Janji kamu cuma omong kosong, rakyat ga mau pemimpin macam kamu @dagu_sakti21  Anies DebatCapres Prabowo,NEGATIF;;;
@kiki_daliyo Dari awal aku sudah menduga bahwa Prabowo tetap prabowo tidak akan jadi Jokowi,POSITIF;;;
Telak kekalahan Prabowo  https://t.co/R1vP5ZnlRX,NEGATIF;;;
@tvOneNews Giliran terciduk media bisa bisa ngeles, kalau kasar ya kasar. Kalau pemarah ya pemarah, gitu aja kok repot..  Dasar Prabowo Pemarah,NEGATIF;;;
pak prabowo Dihati intinya yang lainmah di selokan #DARihati,POSITIF;;;
@gtobing2903 @jokowi @gibran_tweet @kaesangp @ganjarpranowo pak Prabowo yang terbaik,POSITIF;;;
@WagimanDeep212_ Kasian sebenarnya opa @prabowo ini. Tapi bagi pengikutnya belio akan di jadikan tumbal untuk cari makan.,NEGATIF;;;
@TeddGus Kalo survei yang ini gimana ted, ini tv oon pendukung Prabowo lho https://t.co/kIdtqDnX7P,NEGATIF;;;
@ruhutsitompul Surpei boleh kalah prabowo pasti menang,POSITIF;;;
AHY Yakin Prabowo Pemimpin Yang Prioritaskan Kepentingan Bangsa. ugq AgusYudhoyono PDemokrat Demokrat Harapan Rakyat https://t.co/DcdD2ll8yz,POSITIF;;;
@icikiwir_08 @islah_bahrawi @DivHumas_Polri @BNPTRI @adri_7i @zy_zy_its_me @Minietweets_ @d1ndra @dika_maxelyou @iam_zelt @mas_veel @gtobing2903 @neneng_kafir @alextham878 @jokowi Cocotmu kok mencla - mencle koyok lambene @jokowi .... Kemarin kamu bilang negara Islam, negara Kilafah, sekarang PKI bangkitkan sel2 teroris.... Ini teori sejarah politik drmana...❓  Kok ada ya org pamer dungu sprti ini ... Otakmu konslet kayak prabowo kaleee https://t.co/cbhIsYoXuQ,NEGATIF;;;
@gm_gm Ingat pak Tua, karma ya. Klo karma itu pas ke njenengan gpp sdh diniati, klo ke anak cucu keturunan? Kasihan anak cucu.  Intinya sampean gak suka Prabowo menang dgn adanya Gibran kan.,NEGATIF;;;
@are_inismyname @prabowo @99propaganda @bengkeldodo @P4P4B0W0_2024 @alextham878 @Ndons_Back @Alie_Fahnoor @Bank_Joee_ @florieliciouss @Kimberley_2024 @KhoirilAnwar_ Ga ada respect buat pelanggar HAM,NEGATIF;;;
@prabowo Gibran, sebagai anak muda yang naik ke panggung politik melalui jalan yang curang,  menunjukkan bagaimana generasi muda diajarkan untuk mengabaikan etika demi  kekuasaan.,NEGATIF;;;
@PartaiSocmed ngapaiin lagian menanf polling doang prabowo 2019 polling twitter mah menang terus. hasil akhir kalah margin hampir 8%,POSITIF;;;
@AgusYudhoyono @prabowo Pak Prabowo pemimpin yang sangat dekat dengan rakyat,POSITIF;;;
@genx36545403 @prabowo Yakin bisa memberi seluruh indonesia berlangsung berapa lama? Kalau memang ini mengkhawatirkan knpa bukan negara yg turun tangan,NEGATIF;;;
@PartaiSocmed Peluang Anis saya rasa lebih besar menang jika Prabowo yg kalah pada putaran pertama. Bagusnya Anis bersatu dengan Ganjar melawan Prabowo.,NEGATIF;;;
@gvfftj @prabowo @gibran_tweet @Gerindra @golkar_id @Official_PAN @PDemokrat @psi_id @partaigeloraid @aliudhew @adnardn @kaptenAmercia Rakyat pasti menilai kalau hanya Prabowo Gibran yg paling solid,POSITIF;;;
@asfan_warah @dr_tompi Basis masa 03 terkuras oleh 02 karena adanya Jokowi , jadi Ganjar intens dan tendensius nyerang Prabowo, kalau Prabowo hancur Ganjar berharap ada limpahan elektoral, sedangkan prabowo nyerang Anies karena basis masanya lari ke Anies, ...ini analisa  psikologi ,,NEGATIF;;;
Prabowo, podium aja bisa hancur, negara ini gimana kalo dipimpin oleh pemimpin yang tidak bisa kontrol emosinya? @hahavirtual  Anies #DebatCapres Prabowo Ordal JAKI pt gni https://t.co/6o2Hv9Iy6j https://t.co/Opub51lsP1,NEGATIF;;;
@kiki_daliyo Emang dari sebelah mana sihh dia bisa mirip sama pak pres karena sudah jelas Prabowo bukan Jokowi,NEGATIF;;;
@Kimberley_2024 Yg jelas Prabowo menikmati pelanggaran Etik itu.,NEGATIF;;;
Memang ada fakta keterlibatan Prabowo dlm kasus HAM 98, faktax apa ?   Faktax spt Pak Agum Gumelar sampaikan bhw Prabowo dipecat dr Dinas Militer  Jadi kasus ini diangkat terus bkn krn ada Pemilu tp krn ada fakta &amp  kasus ini tdk pernah tuntas sehingga kasus ini hrs diangkat terus https://t.co/yyg0suRG71,NEGATIF;;;
Hasil debat capres 1. Anis memang pendongeng handal 2. Prabowo Menggebu-gebu 3. Ganjar Nahan bicara takut blunder lagi,NEGATIF;;;
@pangestimira Kelapa Gading jadi saksi JAM Prabowo-Gibran solid dukung nomor urut 2 Prabowo-Gibran! dekade08,POSITIF;;;
@Outstandjing @prabowo @gibran_tweet penasaran, mereka gak malu gitu?,NEGATIF;;;
@SigitWasito8 @LOVE_UM4M4 @prabowo @gibran_tweet Apakah km juga menuduh Mahkamah Kehormatan MK juga memanfaatkan kewenangannya?   dukung boleh, goblok jangan.,NEGATIF;;;
@syalalaela @prabowo @Gerindra #PrabowoGemoy Pilpres Riang Gembira seru bgt!,POSITIF;;;
@mpoklela7 @temanduit @bengkeldodo @AndreasSolusi @M4N1KM0YO @VaniaKiara3002 @OppungTp @G0mb4k @ignasbowo @AlmaghribiS @PS_presiden2024 @BANGSAygSUJUD Kalau Prabowo menang pada akhirnya resiko bhw negeri makin terjerumus dalam otokrasi hs ditanggung rakyat termasuk mereka yg memilih dia. Sesederhana ini.,POSITIF;;;
@ruyasagit900 @KompasTV Kehebatan Prabowo sebagai pemimpin tercermin dalam rekam jejaknya yang sukses di berbagai bidang menciptakan rasa percaya dari masyarakat.,POSITIF;;;
@PartaiSocmed Seharusnya prabowo harus belajar dengan bapak ini gimana hasil singkong bisa besar besar bukan segede kelinging https://t.co/P9PzsoI8tX,NEGATIF;;;
@tempodotco Kok berharap??  Jd selama ini masyarakat gk berani ya?   Lah kata prabowo demokrasi sangat hidup d indonesia? Wwkkwkw Lucu lucuuuuuu,NEGATIF;;;
@yusufagro @prabowo @AgusYudhoyono @alextham878 @andre_rosiade @AlmaghribiS @BANGSAygSUJUD @Kimberley_2024 @Chaves1305 @Kenikir27 @G0mb4k @askencana Kami rakyat Indonesia tidk prnah merasa dikhianati pak Anis. Justru pengkhianat yg menjijikkan itu PRABOWO. PREEET SOK YG PALING BERJASA,.PDHAL MANUSIA TAMAK. KALAU BUKAN PAK ANIS GERINDA TDK AKAN PERNAH TERCATAT PERNAH MNJADI WAKIL GUB JAKARTA CUIIH 🤮,NEGATIF;;;
@NarasiNewsroom Sedih lihat pak Prabowo diperlakukan begitu sama para pendukungnya. Beliau sudah tua dan lelah. 😢😢😢,POSITIF;;;
@xquitavee Sosok Prabowo dan Gibran memberikan harapan baru untuk kemajuan,POSITIF;;;
@detikcom hal ini tidak hanya menjadi mimpi dibawah pimpinannya pak prabowo nanti,POSITIF;;;
@tvOneNews Kang Prabowo, jangan kalah dong sama Anis, mending belajar banyak deh.,NEGATIF;;;
@don_muzakir_ @prabowo @gibran_tweet semoga pak Prabowo menang di thn 2024,POSITIF;;;
Prabowo pantas disukung jelas beliau adalah sosok yang hebat,POSITIF;;;
@VIVAcoid Prabowo-Gibran, duo dynamic yang siap mengguncang dunia!,POSITIF;;;
Prabowo Cinta Rakyat Muzani: Orang Banten Ingin Prabowo Presiden Karena Ketegasannya - Suara Surabaya https://t.co/rtbcGrALPw #MenangSeputaran,POSITIF;;;
@DokterTifa @gibran_tweet sudahlah dok model2 tweet kaya gini salah satu yg bikin prabowo kalah dri jokowi pemilu yg lalu..belajarlah dari pengalaman kmrn..,NEGATIF;;;
@nurdiinfoto @MOHDAHL01728541 @adearmando61 Aamiin semoga pelanggar aturan bisa kalah lagi. Gak bisa di percayai. Terlalu berambisi ingin menguasai negeri biar bisa ototriter. Skip prabowo,POSITIF;;;
@opposite6892 Hallo Mr @prabowo apkah FPI ingin ad aktifkan kembali bila menang pilpres? Sy dukung bila yes !,POSITIF;;;
@kiki_daliyo Karakter bisa di ubah namun watak udh mendarah daging yang ga bisa di ubah, makanya keliatan asli nya Prabowo bukan Jokowi,NEGATIF;;;
@arinamhrnnii @nitisaputra @manamomo0908 Kalau boleh tau kepentingan pribadi dalam bentuk apa ya? Aku bukan buzzer prabowo tapi kalau akau lihat berita semua tentang prabowo tidak ada sama sekali untuk kepentingan pribadi,POSITIF;;;
Prabowo. Dipopulerkan anak muda, DIPAKAI ORANG TUA untuk MENGHAPUS KEJAHATAN HAM masa lalu https://t.co/rR3AjZC5dh,NEGATIF;;;
@Raden_Mas_Budi @berlianidris Ini pas prabowo sholat jumat dimana? Denger kajian gini, tumben 😂. Klo paslon lu ga suka shalawat, kajian, ga usah kutip2 penyataan Ustadz lah. Biar kau tau, menunjuk org munafiq sebenarnya memperlihatkan diri kau sendiri yg munafiq, 1 jari menunjuk org, 4 jari balik kearah lu,NEGATIF;;;
@Ana_abdullah85 @MichelAdam7__ @prabowo Gak tau malu, 4x maju 4x juga jadi ayam sayur,NEGATIF;;;
@Perju4ng4n @prabowo @prabowogibran02 @mediaindonesia @VICE @MataNajwa @karniilyas Pak prabowo pasti menang satu putaran karna pak nprabowo pemimppin yg paling cocok untuk indonesia Pilpres Sekali Putaran #DukungGSP,POSITIF;;;
Semangat pagi dengan mendoakan pak prabowo presiden 2024,POSITIF;;;
@LOVE_UM4M4 @prabowo @gibran_tweet iyaya jahat,  saking jahatnya hakim MK mkm kmk bisa diatur-atur,NEGATIF;;;
@iwantarigan @prabowo @bawaslu_RI Katanya gak kampanye. Mw kerja.. tpi ko kumpulan influencer di kantor. Itu ada kalimat kami dukung bapak jadi pemimpin. Ini kampanye lho.. bagaiamana @bawaslu_RI mesti dicek ini.. ini di area fasilitas negara lho..,POSITIF;;;
@Dennysiregar7 Yahh ribuan perangkat desanya dukung Prabowo Gibran masa gak ganajr,POSITIF;;;
@OssyDermawan Di dua pemilu yang lalu tidak milih Prabowo sekarangpun juga tidak.......!!!!!!,NEGATIF;;;
@P4P4B0W0_2024 @prabowo @aniesbaswedan @ganjarpranowo @gibran_tweet @99propaganda @AndreasSolusi @BANGSAygSUJUD @Bank_Joee_ @bengkeldodo @florieliciouss @are_inismyname @kurawa @seeksixsuck Riwayat menculik dan membunuh mahasiswa, sudah tahu wapresnya diangkat dgn melanggar etika dan sekarang pun masih memperlihatkan tabiat suka marah sama lawan debat, mana bisa merajut Persatuan kalau punya tabiat buruk.,NEGATIF;;;
@Fahrihamzah Hutang prabowo ke rakyat yg memilihnya di 2019 dan kabur untuk jdi PEMBANTU pesaingnya saja tak pernah diungkit. Satu hal lagi jangan sekali kali jadi CAPRES ABADI hingga menutup jalan bagi generasi muda lain..,NEGATIF;;;
@PartaiSocmed @aniesbaswedan @prabowo Yang didukung (Pak Prabowo) tema di debat tentang hukum &amp  HAM tanya ke rival tentang polusi. Yg mendukung begadang tuk nyapu kekalahan junjungan di debat pakai cara mengaburkan pelanggaran HAM yg jd masalah utama d negeri ini.  Ga jauh beda ya. HAM pun dikorbankan demi junjungan,NEGATIF;;;
@PartaiSocmed @aniesbaswedan @prabowo Nah coba klarifikasi tu nies, atau emang malu karena sudah salah mencerna berita,NEGATIF;;;
@Fahrihamzah @prabowo Anda itu sama sj tdk ada peran penting jabatan strategis bisnis tdk akan lancar. Ironis nya jualan atas nama rakyat padahal ada tujuan kepetingan pribadi yg lebih penting,NEGATIF;;;
Giliran nanti yg menang Prabiwo - Gibran kamu malu lho. Setiap warga negara punya hak untuk dipilih dan memilih. Aku ga suka sama prabowo, tp kalo jokowi terus disudutkan dan difitnah aku  akan pilih dia.,POSITIF;;;
@PartaiSocmed @prabowo Si wowo kalah debat pendukung belimbing sayur kbnykan minum asam sulfat tp ko bahas nya anis mulu yaaa  🤣🤣🤣🤣 https://t.co/9FC5iLZJjP,NEGATIF;;;
@CNNIndonesia Prabowo itu kayak sosok yang bisa bikin hari-hari kita jadi lebih berarti.,POSITIF;;;
@OppungTp @M45Broo @yonifree 🤣🤣🤣🤣 Ternyata bener kata @budimandjatmiko   Pendukung PRABOWO syaratnya Harus GOBLOK  yg ditanya apa,jwbnya apa 🤣🤣🤣,NEGATIF;;;
Tidak jabat tangan bukan berarti tidak memiliki sopan santun, Pak Prabowo sedang menciptakan etika baru dalam politik @sebastio_gie https://t.co/OPmLciZuP5,POSITIF;;;
"@OposisiCerdas Itulah sifat serakah dan tak ada puas nya kalau p Prabowo kayak nya dah tak ada kepentingan Karana kekayaan lebih dan sudah berusia"",NEGATIF";;;
@citrayolanda_ Jika Terpilih, Prabowo Subianto Janji Bisa Bikin Indonesia Produksi Mobil Sendiri. dekade08,POSITIF;;;
 Bergeraklah untuk menang karena tanpa aksi kemenangan tidak mungkin tercapai tegas Hamzah. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,POSITIF;;;
@za3863369 @NenkMonica makanya Prabowo pasti menang suruh mundur semua pesaingnya daripada habisin duit hasil korupsi nya...,POSITIF;;;
@bengkeldodo @prabowo @gibran_tweet @P4P4B0W0_2024 @Ndons_Back @bentangnegeri @AditBandit234 @Alexemeru @Alie_Fahnoor @AlmaghribiS @AndreasSolusi @AndersonTampu @are_inismyname Kemas gemoy bbrpa bulan langsung ambyar dimalang wkwk Watuk di obati Watak mana bisaa https://t.co/a7sCTsO0qT,NEGATIF;;;
Kelakuan pendukungmu cuk @prabowo ; sorry yeeeee Wakanda no more Indonesia forever!! https://t.co/o08LjS43oV,NEGATIF;;
@kiki_daliyo Ngeri ya punya pemimpin yg begini , makanya udah keliatan kalo pak Prabowo bukan Jokowi,NEGATIF;;;
Pilih Nomor 2 untuk   #PrabowoPresidenRI24-29  #GibranWakilPresidenRI24-29 #GerindraMenang #2 @prabowo @gerindra IndonesiaMaju  https://t.co/HoMdBmGnZa,POSITIF;;;
@P4P4B0W0_2024 @prabowo @aniesbaswedan @ganjarpranowo @gibran_tweet @99propaganda @AndreasSolusi @BANGSAygSUJUD @Bank_Joee_ @bengkeldodo @florieliciouss @are_inismyname @kurawa @seeksixsuck Enaknya pendukung Pak @aniesbaswedan dan pak @ganjarpranowo ..blom pernah kalah 3x..,NEGATIF;;;
pak prabowo presiden ku gada yg bisa ngalahin beliau,POSITIF;;;
@KompasTV Pak @prabowo  malu maluin,NEGATIF;;;
@yuwantino12 @DedynurPalakka @PDI_Perjuangan @ganjarpranowo Yg dipikirin @psi_id hanya cuan semata.. oportunis abis.. dulu hujat prabowo sekarang dukung abisss trus senengnya ngehujat tokoh reformasi macam bu mega dulu sempet simpati dg psi skrg amit2 dah..,POSITIF;;;
@PutraErlangga95 Jahat ya Prabowo, tdk menghargai Kyai.,NEGATIF;;;
@Oton1indonesia @jayacand @AimanWitjaksono Terserah gw, mau bodoh mau apa ke intinya gw pilih Prabowo Gibran,POSITIF;;;
@E_boy4real @mimih6mei @abby6mei @alextham878 @digifeeder @idrisbue @Raden_Wijaya008 @yosephrosario_ @Sitikues @Babe_babegalak Ajak keluaega besar buat pilih prabowo gibran,POSITIF;;;
Prabowo Bukan Jokowi   Umpatan Ndasmu Etik membuktikan bahwa Prabowo adalah sosok yang arogan dan tempramental https://t.co/HClA59aHnw,NEGATIF;;;
@Yurissa_Samosir @andre_rosiade @AdamVelcro @AdeDhani9 @aking_adit @AkalSehat2024 @chaidar_2000 @Kang_Toniee @NohCeukenohhh @mustafaagus007 @choymarkochoy Gagal deh sekolah kepribadian yg dilakukan Prabowo menjalang kampanye krn kata kata ndasmu.  Watak asli kasar emosional memang gak bisa disekolahin, bisanya diberi sangsi jangan pilih org spt ini. Paham yaaa teman2 ?,NEGATIF;;;
@Erland80 @jansen_jsp @prabowo @aniesbaswedan @sandiuno Gundul mu koplak Prabowo yg harus tahu diri Udah tua Ngotot pingin jadi Presiden,NEGATIF;;;
@BosPurwa Jelas Kalo Head To Head dgn Prabowo, Anies Menang 3-0 1. Tidak emosi 2. Tidak merendahkan lawan Debat 2. Tidak Menyela saat lawan debat bicara,NEGATIF;;;
@pro_gibran_ Aku sebagai salah satu pendukung Prabowo-Gibran selalu menebarkan kebaikan ke orang terdekat aku. Bismillah menang 1 putaran,POSITIF;;;
@Perju4ng4n @prabowo @Gerindra @mediaindonesia @indikatorcoid @saifulmujani @poltracking Suasana Pilpres menjadi lebih ceria dengan gaya santai dan joget gemoy dari Pak @prabowo. Riang Gembira-nya membawa nuansa positif di tengah keriuhan politik. @Gerindra Pilpres Riang Gembira #PrabowoGemoy,POSITIF;;;
@tanyarlfes @prabowo @gibran_tweet pakkkkkk nanti kalo jadi next presiden tolong ini di ilangin kalo engga gamau nyoblos saya.,NEGATIF;;;
Prabowo pemimpin serangan istana pantas jadi presiden enggak @fairlyyfiqryy https://t.co/4hZoEjkHMf,POSITIF;;;
@novilahamidah16 Jika Terpilih Sebagai Presiden, Prabowo Janji Bisa Bikin Indonesia Produksi Mobil Sendiri. dekade08,POSITIF;;;
@syalalaela @prabowo @Gerindra Ayokk semuanya wujudkan Pilpres Riang Gembira jangan lupa joget yah #PrabowoGemoy,POSITIF;;;
@zy_zy_its_me kalo saya jadi prabowo, saya malu sama emak2 yg pernah dukung saya mati2an di 2019,NEGATIF;;;
@putri_Aalona Buzzer itu emang syaratnya hanya bodoh, coba pahami konteks Pak Prabowo menyampaikan itu. Beliau ditanya soal MK, lalu beliau jawab seperti itu. Bukan ujuk-ujuk bilang gitu, hadehh.,NEGATIF;;;
Prabowo pemimpin apa yang suka main serbu-serbu begini? @tikusfunkhouser https://t.co/TgfUygPS4B,POSITIF;;;
@xquitavee @prabowo @jokowi Uang hilirisasi banyak ke lokal atau asing? Masih ingat Nauru yg kaya phospat dan akhirnya jadi negara miskin? Semua harus dievaluasi dg mata terbuka. Salam waras,NEGATIF;;;
@GirlBieberJ @prabowo @PartaiSocmed @n_imansy27 @sutanmangara Saya juga dukung banget ko bang soalnya bagus kampanye yg dilakuin berbobot,POSITIF;;;
@pro_gibran_ Semakin yakin jika pasangan prabowo gibran menang dalam satu putaran dan pasti akan lebih banyak anak muda yg memilih beliau,POSITIF;;;
Pak Prabowo belajar etika sama siapa ya, kok bisa melewati jabat tangan Kiyai begitu aja? @lagidimimpikamu https://t.co/Pf6tGiuCUn,NEGATIF;;;
@Fahrihamzah Karena @prabowo takut kehilangan JABATAN makanya tidak mau mundur saat jadi CAWAPRES.  GAK ADA ETIKA, KAMPANYE KOK PAKE FASILITAS NEGARA.  NDASMU,NEGATIF;;;
@myusufandi70 @yusufagro @prabowo @AgusYudhoyono @alextham878 @andre_rosiade @AlmaghribiS @BANGSAygSUJUD @Kimberley_2024 @Chaves1305 @Kenikir27 @G0mb4k @askencana Jadi walikota Solo saja settingan.dibuat seolah olah ada lawannya.yg tukang jahit...,NEGATIF;;;
@Uki23 Bukan orang lain yg bilang ttp barisan anda sendiri yaitu AA dan BS... Pendukung Prabowo itu Bodoh dan gak punya otak... Semakin ke sini kog memang benar...,NEGATIF;;;
@Bambangmulyonoo Perputaran kepemimpinan orang besar Indonesia: Soekarno - Suharto Megawati - Yudhoyono Joko Widodo - Prabowo Ini hukum alam.!!!!!!!,POSITIF;;;
@PartaiSocmed Pak Prabowo ini kok gak malu ya, kalah terus tapi masih mau coba lagi @mieayangenak Anies DebatCapres tegaslugasgemoy,POSITIF;;;
@CNNIndonesia Apa tidak malu ya Ridwan Kamil jadi tim pemenangan Prabowo Gibran..naif sekali ya..mau jadi tim pemenangan anak kemarin sore yg planga plongo..ijazah S1 saja ga punya.. sementara Ridwan Kamil seorang terdidik dn mantan gubernur.,NEGATIF;;;
