tweets;label
prabowo pasangan sm gibran menurut gw aneh bgt gmn yak kaya ga cocok gt klo prabowo mahfud trus ganjar gibran baru make sense wkwkwk gatau sih ini mah gw asbun aja;NEGATIF
aneh banget semalem mimpi ganjar sama prabowo dateng ke sekolah terus bagi bagi hadiah;POSITIF
 ganjar mahfud b3rsih tu bersih gada gimmick aneh aneh juga dukung selalu pak ganjar pak mahfud semangat pak ;POSITIF
knapa ni pendukung ganjar selalu ngetag gue sih aneh bnget;NEGATIF
 nanya apa bawa bawa ibu riana aja udah aneh emng potensi buzzer ganjar segoblok itu wkwkwk;NEGATIF
 ternyata jokowi dan pdip bantuin ganjar di kasus ktp elektronik ya udah gak aneh terjadi di negeri wakanda;NEGATIF
 lha emang jokowi dukung prabowo ada yang aneh lihat aja nanti pdip dan ganjar akan kami buat nyungsep ;NEGATIF
 bicara asbun tanpa data tp sama followerny dipercaya aneh jelas elektabilitas anis paling rendah kok meski saat ni gap sdh gak jauh dr ganjar tp klo dibanding prabs gapny masih 2 digit nanti klo kalah pasti nuduh yg menang curang;NEGATIF
 hoeee ko narko saya di pilgub jateng dukung ganjar tapi ternyata gak bisa kerja apa harus saya dukung terus saya saat gibran diisukan merapat ke ganjar juga langsung unfollow akunnya tapi skrg saya dukung prabowo gibran aneh ya bagi kamu akun bayaran ;NEGATIF
 aneh tum karena kita mau pilih presiden bukan cari kawan pendukung negara akan menjadi rusak dan kemunduran jika prabowo menang juga akan terjadi chaos karena jokowi cawe  kenapa integritas ketum sudah pudar hanya karena serangan atau senggolan buzzer pendukung ganjar ;NEGATIF
 gw pendukung jokowi beliau sempat cawe ke pk prabowo gw dukung beliau tapi tau wakilnya gibran gw ke ganjar kalo gak anies soalnya aneh aja kok gibran pokoknya aneh padahal yg lain ada ;POSITIF
 loh kok ganjar aneh bet buzzer ganjar pengakuannya tetang jokowi yg baper malah ganjar wkwk bukannya ganjar nyindir jokowi mulu akhir2 ini wkwkw;NEGATIF
 para penjilat jokowi dan prabowo termasuk kader2 buzzer2nya malah komentnya selalu menghubung2kan ke ganjar ya aneh aaja awokwokwok;NEGATIF
 ganjar mahfud presiden 2024 baru debat aja takut gmn ngurus negara bloon ;NEGATIF
 ganjar dan mahfud sudah jauh lebih berpengalaman dibanding prabowo gibran istri gibran juga sering ikut kampanye tuh jago debat bukan jaminan jago kerja itu bener tapi debat itu untuk mempertahankan ide yg dimiliki dan secara persuasif meyakinkan orang lain ;POSITIF
pasti ganjar mahfud anies muhhaimin lucu prabowo gibran 404 pasangan terkuat di hasil survei elektabilitas terbaru simak jadwal debat capres cawapres 2024 lewat ;POSITIF
 pa ganjar debat pertama sebaiknya pakai pakaian resmi setelan jas warna hitam dan dasi merah rakyat akan merasakan presiden yang cerdas solutif berwawasan tegas gagah tinggi diantara yang lain dan berwibawa seperti negara negara barat ;POSITIF
tpn pastikan ganjar mahfud tak ada persiapan khusus jelang debat perdana ;NEGATIF
 dengan debat seperti ini kita tahu kualitas dan kapasitas pak ganjar ;NEGATIF
debat perdana ganjar mahfud bakal tegaskan komitmen penegakan hukum dan ham ;POSITIF
pengamat nilai debat perdana bakal menguntungkan ganjar mahfud ;POSITIF
 takuuut paslon 02 takut debat artix sudah tau klo akan malu krn lawanx memang pengalaman apalagi paslon 03 ganjar mahfud itu pakar yg sarat akan pengalaman semua sudah dikerjakan dari ligeslatip yudikatip maupun eksekutip itu jelas paslon 03 pilihan rakyatx yg cerdas dan paham ;NEGATIF
 no debat gw bakalan dukung banget program pak ganjar yang nusakambangan penjara koruptor ;POSITIF
 ga sabar nunggu jawaban cerdas pak ganjar di debat;POSITIF
emrus yakin ganjar mahfud akan kuasai debat perdana ;POSITIF
sudah siap debat jokowi bem ugm komika blendung grontol majalengka the k2 rohingya myanmar inget butet internet gratis ganjar muhammad tanganku anton ;POSITIF
alam ganjar beri masukan untuk sang ayah jelang debat perdana pilpres 2024 ganjarmahfud ganjarpranowo gerakcepat mahfudmd alamganjar indonesiaunggul indonesialebihbaik ;POSITIF
tpn pastikan ganjar mahfud tak ada persiapan khusus jepang debat perdana ;POSITIF
alam ganjar beri masukan untuk sang ayah jelang debat perdana pilpres 2024 ganjarmahfud ganjarpranowo gerakcepat mahfudmd alamganjar indonesiaunggul indonesialebihbaik ;POSITIF
ketika kubu ganjar diuntungkan saat dimulainya debat pertama capres ;POSITIF
alam ganjar memberikan masukan untuk sang ayah jelang debat perdana ;POSITIF
tpn tegaskan ganjar mahfud siap jalani debat dalam format apa pun ganjarmahfud ganjarpranowo gerakcepat mahfudmd indonesiaunggul indonesialebihbaik ;POSITIF
cewek korea selatan ini ngaku fans berat capres nomor urut 03 ganjar pranowo menghabiskan akhir pekan jelang debat pilpres 2024 dengan berjalan jalan ke mal grand indonesia jakarta pusat sabtu 9 12 ganjar mampak berbelanja sejumlah barang tanpa pengawalan ;POSITIF
tpn ganjar mahfud kuasai tema debat pertama pilpres 2024 ganjarmahfud ganjarpranowo gerakcepat mahfudmd indonesiaunggul indonesialebihbaik ;POSITIF
 ya siap lah debat cawapres bahasa inggris siap lah caprws juga debat bahasa inggris juga ya ganjar bisa ngak prabowo anies mah jago ;NEGATIF
 dari ke 3 paslon yang paling sedikit cacatnya adalah ganjar paling tinggi kompetensi nya juga ganjar bisa jadi gibran adalah umpan utk menjatuhkan prabowo krn dia sering mencoreng dgn tidak hadir debat dan pidato yg sangat sedikit sekali seakan tdk mau belajar;POSITIF
ganjar mahfud bakal tegaskan komitmen penegakan hukum dan ham di debat perdana ganjarmahfudmd ;POSITIF
akhir pekan jelang debat pilpres 2024 dihabiskan ganjar pranowo untuk jalan jalan ke mall grand indonesia mengenakan celana jins jaket dan topi ganjar jalan santai di mall sambil melihat sejumlah barang ;POSITIF
 all in ganjar mahfud fix no debat;POSITIF
persiapan prabowo ganjar dan anies jelang debat perdana capres cawapres ;POSITIF
 mantap deh ganjar siap debat capres cawapres pasti bakal ngasih warna baru nih ;POSITIF
 buzzer opa samsul kompak framing survey tertinggi tapi bo ong berani survey amp debat ke kampus surpay pak jokowi ikutin pak ganjar hapus jejak gp dg bagi2 blt rencana sampe juli 2024 putaran 2 setelah kader bagi2 sembako cuuuaaxxxks ;NEGATIF
 sangat di tunggu2 kuwalitas ganjar mahfud saat debat nanti ;POSITIF
debat perdana ganjar mahfud bakal tegaskan komitmen penegakan hukum dan ham ;POSITIF
 saya yakin ganjar mahfud yg paling berkualitas saat debat nanti;POSITIF
 semangat debat pak ganjar;POSITIF
ganjar mahfud siap debat dalam format apa pun ;POSITIF
alam kasih masukan ke ganjar pranowo sebelum debat capres ;POSITIF
 02 menurutmu begitu menurut politik tidak 1 pdip bisa buat kesepakatan dengan pkb pks amp nasdem 2 pemilih ganjar dipastikan akan ke anies membuat pentolan 02 harus hati  nyerang ganjar 3 hasil debat juga mempengaruhi swing voters dan gue tau bukan kapasitas prabowo gibran;NEGATIF
tak ada istirahat khusus ganjar mahfud aktivitas biasa jelang debat perdana ganjarmahfud ganjarpranowo gerakcepat mahfudmd indonesiaunggul indonesialebihbaik ;POSITIF
debat perdana ganjar mahfud bakal tegaskan komitmen penegakan hukum dan ham ganjarmahfud ganjarpranowo gerakcepat mahfudmd indonesiaunggul indonesialebihbaik ;POSITIF
 klo gitu si imin jd ban botak dong bikin slip terus siapa anies org udh tau koq lagian anies lawan pak mahfud aja masih kalah koq klo disuruh debat apalagi lawan ganjar bisa dirujak tuh sama ganjar ;NEGATIF
 all in ganjar sih no debat paling bagus;POSITIF
belimbing sayur latihan tanya jawab debat prabowo gibran pemiluserentak2024 belimbingsayur viralvideo pak sugeng muhammad komika unhcr internet gratis ganjar bem ugm rohingnya scbd yayu unru matcha waduhh ;POSITIF
ganjar mahfud sudah sangat siap menjalani debat perdana pilpres 2024 ganjarmahfud ganjarpranowo gerakcepat mahfudmd indonesiaunggul indonesialebihbaik ;POSITIF
 berbekal pengalaman selama ini pak ganjar mahfud pasti siap untuk debat no3 m3nang;POSITIF
 dengan pengalaman selama ini oak ganjar mahfud pasti siap untuk debat yakin no3 m3nang;POSITIF
capres nomor urut 3 ganjar pranowo diyakini akan mampu menguasai isu mengenai ham dan pemberantasan korupsi dalam debat tersebut ganjarmahfud ganjarpranowo gerakcepat mahfudmd indonesiaunggul indonesialebihbaik ;POSITIF
gibran yang takut debat ganjar mahfud semakin terlihat sebagai pasangan yang siap memimpin dan tidak takut berhadapan dengan masyarakat ;POSITIF
gibran ga datang debat ganjar mahfud selalu hadir dalam hati warga jawa timur pilih yang tahu tugasnya ;POSITIF
gibran ga datang debat ganjar mahfud selalu hadir di hati rakyat jawa timur pilihan yang mantap ;POSITIF
jangan pilih pemimpin yang hanya pandai berjanji tapi takut hadir dalam debat warga jawa timur yakin ganjar mahfud adalah pemimpin yang tepat ;POSITIF
jelang debat ganjar pilih istirahat dari kampanye dan jalan ke mal ;POSITIF
warga jawa timur percaya pada ganjar mahfud karena mereka bukan hanya pasangan yang hadir dalam debat tapi juga punya komitmen untuk mendengar suara rakyat ;POSITIF
pilih pemimpin yang tahu cara berkomunikasi bukan yang takut hadapi kritik ganjar mahfud hadir dalam debat siap mendengarkan aspirasi rakyat ;POSITIF
ganjar mahfud pasangan yang tak hanya pandai bicara tapi juga berani tampil dalam debat warga jawa timur bangga mendukung mereka ;POSITIF
ganjar mahfud pemimpin yang tahu kapan harus hadir ga kayak yang lain yang takut debat ;POSITIF
warga jawa timur tidak mau pemimpin yang hanya pandai berkoar tapi takut hadir dalam debat ganjar mahfud adalah pilihan kami yang lebih realistis ;POSITIF
debat aja takut gimana mau pimpin negara ini ganjar mahfud pilihan bijak warga jawa timur ;POSITIF
kalo ga hadir debat gimana mau atur negara ini ganjar mahfud hadir di hati hadir di debat ;POSITIF
ganjar mahfud adalah contoh pemimpin yang tahu arti sebenarnya dari kepemimpinan tidak seperti yang lain yang lebih suka menghindar dari debat ;POSITIF
jujur gibran yang ga hadir debat itu menunjukkan ketidaksiapan dan kurangnya nyali jangan khawatir ganjar mahfud punya semua itu ;NEGATIF
ganjar mahfud adalah pemimpin yang siap menghadapi ujian debat dengan penuh keberanian dan tanggung jawab ;POSITIF
memimpin itu bukan hanya tentang jabatan tapi juga tanggung jawab ganjar mahfud hadir dalam debat menunjukkan komitmen mereka untuk memberikan yang terbaik bagi indonesia ;POSITIF
warga jawa timur tahu cara memilih pemimpin yang tepat ganjar mahfud adalah pilihan karena mereka tidak hanya hadir dalam debat tapi juga punya komitmen untuk membawa perubahan positif ;POSITIF
warga jawa timur percaya pada kepemimpinan ganjar mahfud yang teruji dan tidak takut menghadapi debat itulah pemimpin yang kita butuhkan ;POSITIF
kita yakin ganjar mahfud akan menjalani debat dengan sikap yang profesional dan memberikan penjelasan yang meyakinkan 82748 ;POSITIF
warga jawa timur cerdas pilihannya jelas ganjar mahfud gibran belajarlah dari mereka yang siap hadir di debat ;POSITIF
jangan pilih pemimpin yang hanya pandai berjanji pilih ganjar mahfud pemimpin yang hadir dalam debat siap memberikan yang terbaik untuk indonesia ;POSITIF
warga jawa timur bangga memiliki ganjar mahfud sebagai pilihan pemimpin mereka hadir dalam debat siap menjawab setiap pertanyaan dengan bijak dan tegas ;POSITIF
kalo ga bisa hadir debat mending jangan nyaleg ganjar mahfud pemimpin yang selalu hadir di tengah tengah kita ;NEGATIF
gibran takut debat masa mau dia pimpin negara ganjar mahfud pemimpin yang siap hadapi segala tantangan ;NEGATIF
pilih pemimpin yang takut debat gimana nanti memimpin negara ganjar mahfud jawabannya ;NEGATIF
pilih yang berani hadapi debat bukan yang takut dialog ganjar mahfud adalah pemimpin yang siap terbuka untuk rakyat ;NEGATIF
kalo ga bisa hadapi debat gimana bisa hadapi masalah kompleks negara ganjar mahfud ;NEGATIF
ganjar mahfud adalah pemimpin yang tidak hanya tahan asam folat tapi juga tahan debat warga jawa timur mendukung mereka dengan yakin ;NEGATIF
jangan cuma berjanji di dunia maya tapi hadir di debat untuk membuktikan komitmen ganjar mahfud adalah pemimpin yang bisa diandalkan ;NEGATIF
debat terbuka untuk ide ide baru ganjar mahfud bukan cuma buka debat tapi juga buka pintu untuk kemajuan ;POSITIF
ganjar mahfud bukan hanya hadir dalam debat tapi juga siap tampil dengan keberanian dan kemampuan yang teruji warga jawa timur yakin pilihan tepat ;POSITIF
gibran mundur dari debat ganjar mahfud semakin terlihat sebagai pasangan yang memiliki karakter dan tidak takut menghadapi pertanyaan sulit ;POSITIF
ga hadir debat masa mau atur negara ini ganjar mahfud pilihan bijak untuk pemimpin ;NEGATIF
ga datang debat gimana mau pimpin ganjar mahfud jawaban jitu untuk warga jawa timur ;NEGATIF
debat adalah bagian dari ujian dan ganjar mahfud telah membuktikan bahwa mereka siap menghadapinya warga jawa timur bangga punya calon presiden seperti mereka ;POSITIF
jatim solid mendukung ganjar mahfud mereka hadir dalam debat siap menjelaskan visi dan misi dengan jelas pemimpin yang tidak hanya berkata tapi juga beraksi ;POSITIF
gibran takut hadir dalam debat ganjar mahfud hadir dengan percaya diri pilih pemimpin yang tidak hanya berani berjanji tapi juga berani bertindak ;POSITIF
debat adalah ujian sejati dan ganjar mahfud sudah membuktikan bahwa mereka siap menghadapinya warga jawa timur yakin pada pilihan mereka ;POSITIF
debat adalah kesempatan untuk memamerkan nyali dan mental ganjar mahfud sudah membuktikan mereka yang pantas memimpin indonesia ;POSITIF
ganjar mahfud membuktikan bahwa calon pemimpin sejati harus memiliki nyali dan keberanian bukan seperti yang lain yang takut hadir di debat ;POSITIF
 03 saya malah berpikiran gencarnya mem viralkan survey demi mengalihkan bbrp blunder 1 baliho gemoy yg ada unsur pelangi 2 baliho naruto yg jelas ada hak cipta 3 meredakan pembahasan asam sulfat 4 isu ade armando menyenggol kesultanan jogja 5 video abu janda dukung israel ;NEGATIF
 kasihan pak ganjar terbukti serang kehormatan presiden amp keluarga adalah blunder fatal buzzer 03 ;NEGATIF
 pak ganjar itu bukan tipe yang blunder kalo jelek dibilang bagus kalo memang itu jelek ya dikritik masak iya mau didiemin padahal itu menghancurkan demokrasi negara ;POSITIF
 pak ganjar mah orangnya terus terang gak blunder ga asal ceplas ceplos;POSITIF
 23 00 nonton semua blunder ganjar 24 00 tidur;NEGATIF
 pak ganjar itu udah baik bukan jelek dibilang bagus blunder kritik itu harusnya wajar untuk bisa lebih baik;POSITIF
anies dan pendukungnya akhir2 ini banyak blunder semakin berat menang pilpres 2024 kesempatan ganjar memperbaiki elektabilitas prabowo diatas angin ;NEGATIF
survei lsi denny ja ungkap blunder ganjar mahfud yang berisiko bikin gugur di putaran pertama ;NEGATIF
ganjar pranowo mahfud md adalah kolaborasi prestasi tidak ada blunder sama sekali track recordnya cukup meyakinkan maka survei yang begitu tidak masuk akal;POSITIF
survei lsi denny ja ungkap blunder ganjar mahfud yang berisiko bikin gugur di putaran pertama klynews;NEGATIF
 ganjar bukan tipe orang yg jelek dibilang bagus jadi bukan blunder kalo memang itu jelek ya dikritik masak iya mau didiemin padahal itu menghancurkan demokrasi negara dan menubruk hukum begitu pula kalo baik bakal dilanjutin;POSITIF
 awalnya udah yakin pilih ganjar wlwpun blunder pildun stlh gibran resmi jadi cawapres mulai bimbang krn suka dgn kepemimpinan gibran di solo semakin kesini liat buzzer 03 kok eneg sampai puncaknya drama mewek didepan makam ibunda pak jokowi ;NEGATIF
 pak ganjar bukan tipe yang blunder kalo ada salah ya siap dikritik daripada dibiarkan saja;POSITIF
 pak ganjar itu bukan tipe yang blunder;POSITIF
 03 santai saja survei litbang kompas itu data sebelum 4 desember artinya sebelum blunder ade armando dan fenomena asamsulfat real time paling 30 saja elektabilitas mereka itu ;POSITIF
lsi denny ja ganjar mahfud lakukan blunder bisa tersingkir di putaran 1 beritasatu berita newsupdate;NEGATIF
 ganjar bukan la tipe org yg jelek dibilang bagus jdinya bukan blunder klo emg itu jelek ya hrus dkritik bkn malah didiemin dong;POSITIF
akibat 03 menyerang membabi buta dgn fitnah dan hoax sampai2 menistakan keluarga jokowi elektabilitas ganjar jadi jeblok semoga kubu 01 belajar dari blunder kubu sebelah eh tapi mereka kegocek hasto kan ;NEGATIF
sudah dua survei teranyar menempatkan ganjar mahfud malah kini bersaing ketat dengan amin amin yang jitu memilih strategi atau ganjar mahfud yang kebanyakan blunder ;NEGATIF
 blunder bukan tipe pak ganjar siapapun kalo emang salah harus di kritik;POSITIF
 ganjar tidak blunder yaa beliau selalu berniat baik untuk menjadikan negara ini jujur secara gagasan juga bagus banyak koruptor yang ga setuju ganjar menjabat makanya banyak kecurangan dari tim lawan;POSITIF
 semua capres menyerang kebijakan jokowi kok pdhl mrk semua bagian dr kabinet jokowi wowo mengaku ada korupsi di kemenhan tp dibiarkan anies apalg ngaku perubahan tapi muna sbb cawapresnya bagian pula ganjar cawapresnya blunder jd melekkan matamu ;NEGATIF
 pdip harus berani jujur ke diri sendiri blunder blunder megawati bikin suara ganjar dan pdip makin anjlok ;NEGATIF
 analisa terdungu minggu ini justru yg panik malah pihak ganjar tiap saat harus menyakinkan bohir2nya untuk saat ini mana punya nyali si ganjar menghadap ke megawati bisa dimaki2 dia blunder sih terlalu percaya ama bacot2an buzzer2nya mana dah terlanjur dibayar juga ;NEGATIF
 masak sampe saat ini pak arsjad kagak nyadar kalo yg bikin blunder dan bikin rakyat eneg itu adalah ulah dan bacot buzzer2 bayaran ganjar yg selama ini selalu bangga dgn menyerang dan menghina pak jokowi dan keluarga masak hal kayak gini aja kagak paham ;NEGATIF
 alhamdulillaah disyukuri saja apa pun hasil surveinya itu kan kalau pemilu diadakan hari ini kalau setelah kampanye debat dan drama blunder politik semua kaan bergerak dan bergeser mestinya pak ganjar yang panik bukan pak anies gak biasanya nongkrong di peringkat 2 ;POSITIF
 semoga pak ganjar dibimbing allah ga ada blunder dalam debat jangan terlalu percaya diri juga kita tahu pak ganjar sangat piawai dalam memaparkan dan menjawab pertanyaan ;POSITIF
 7 iya tau ganjar suka blunder tp masa salah anies sendiri tp nyalahinnya ganjar jg;NEGATIF
 mau tanya prof itu semua lembaga survey dalam 1 bulan paslon 3 bisa turun 10 paslon 1 naik 10 kalau ganjar blunder kenapa seluruh indonesia koq bisa tau tapi kalau si bocil blunder termasuk mk bilangnya cuma 30 yg tau ;NEGATIF
 bener gama sekarang udah mulai mainin jualan program mas liat aja sekarang kalo kemaren gratisin alias internet gratis sekarang ktp sakti alias single data terpadu dalam ktp ehh gebleknya buzzer ada yang jelekin bahwa ganjar mo apus kartu2 jokowi yowes lah blunder nih mulai;NEGATIF
 ganjar udah main strategi bertenang kan bener2 menunjukkan kembali bahwa mereka penerus termasuk para tpnnya karna keseimbangan tadi udah kritisi sekarang nerusin ehh sekarang pagi sama amin nyerang2 amin duluan rese serang soal debat lah ternyata keduanya saling blunder;NEGATIF
 padahal belakangan ini liat minggu2 trakhir anies malah blunder nyerang terang2an prabowo sindir asam folat bukan di bengkel lah nyindir ngapain joget kalo punya gagasan padahal ganjar gapernah cengin prabowo skalipun buzzernya keras liat aja survey mingdep balik sih gama;NEGATIF
 yg kt bahas itu sosok ganjar saat itu bacapres dgn elektabilitas tertinggi setelah peristiwa itu faktanya elektabilitasnya cenderung turun hingga sekarang saat itu saya sudah bilang itu blunder ganjar terbesar bagi elektabilitasnya;NEGATIF
kami warga jatim meyakini bahwa ganjar akan membawa semangat baru dan kecerdasan kepemimpinan yang dibutuhkan indonesia bukan prabowo yang dinilai terlalu banyak melakukan blunder ;POSITIF
adu argumen dgn pendukung anies itu lebih mudah drpd adu argumen dengan pendukung ganjar kenapa bisa contohnya seperti akun dibawah ini hahahaha mamam tuhh blunder parah ;NEGATIF
 menurut gw mahfud md turun karna pasangannya yaitu ganjar yang sering blunder terus cak imin ya kabanyakan bacot nyebar janji yg ga masuk akal dan nyinyir terus kerjaannya jadi ya wajar gibran tinggi soalnya dinyinyirin juga dia diam timsesnya juga anak muda semua yg ga nynyir;NEGATIF
warga jatim percaya bahwa ganjar mampu membawa indonesia ke arah yang lebih baik bukan prabowo yang dianggap lebih banyak melakukan blunder ;POSITIF
 iya inilah pemilih yang suka tipe kayak jokowi udah milih ganjar tapi malah sering blunder jadi kemungkinan besar di pemilu nanti mereka akan pilih ganjar atau golput ;NEGATIF
yg rajin blunder gibran yg turun elektabilitas ganjar;NEGATIF
 blunder tim ganjar dan mahfud akibat terlalu menyerang jokowi dan prabowo sampai membuat orang orang menjadi risih dan ilfill sebaliknya tim prabowo gibran memanfaatkan momentum itu dengan bersikap sebagai paslon yang mengundang simpati ;NEGATIF
gibran ikuti simulasi debat takut blunder lagi mungkin wkwkwk gak sekalian kasih pertanyaan hingga jawaban untuk si gibran 2 03 0809 ;NEGATIF
elektabilitas mu ambrolll oleh blunder amp isu yg dibuat buzzer buzzer mu sendiri mas ganjar ;NEGATIF
 jangan lg kluarin narasi  yg menyerang pak jokowi praktik intimidasi itu siapa yg intimidasi dijelaskan aja klo niat nyerang aparat tni polri itu dibawah komando presiden sudahlah hasto ini mendingan tiarap aja jangan bikin blunder kubu ganjar lg yg sedang ambruk ;NEGATIF
jir pak ganjar ni udah blunder mulu dr kmrn sekarang dituduh potensial curang wkwkwkwk;NEGATIF
 gampang mbak coba minta bu mega duduk2 senyam senyum sama pak jokowi ntar juga angka pak ganjar naik lagi mayan tuh buat memaksakan 2 putaran kl dah lolos jgn blunder lagi ya umumnya orang lbh sayang pak jokowi dibanding parpol apalagi buzzer ;NEGATIF
 ini yg dirasakan pendukung 01 dan 02 ketika pak ganjar powerfull dan diatas sampe dimana beliau bikin blunder berulang ulang sampe turun bebas gitu awowkwk;NEGATIF
logika apa yg menjelaskan hasil survey bahwa beberapa bulan ini setiap hari hampir stgh juta orang pindah dukungan dari ganjar ke prabowo padahal beberapa bulan ini yg banyak blunder pihak ono karena nyerang si bapak emang rakyat kecil ngaruh jawab sendiri lah kalo mampu ;NEGATIF
real gua ngerasa ganjar tu pinter gagasan pengecualian nya ya dia blunder master;NEGATIF
ganjar akan kalah telak di pilpres tahun depan but surely banyak blunder dan hilangnya suara jokowi itu berdampak banget sepertinya tpn ganjar harus bisa lebih bijak dan mengevaluasi banyak hal deh saat ini jujur anies dan prabowo lebih menarik dari segi kampanye ;NEGATIF
 1 bangga hobi nonton film bokep yg dia share di podcast dedy corbuzier merupakan blunder parah dari seorang ganjar pranowo karena dia itu tokoh politik yg setiap ucapannya selalu ditiru dan dianut oleh masyarakat publik gak heran kalau banyak kasus penyimpangan dan pemerkosaan;NEGATIF
ape loe ini kompas lsi amp indikator loh ya ngk kebendung masih blm percaya silahkan suruh tempo lakukan survei saran ngk usah ngeluarkan statment blunder lbh baik evaluasi internal team pemenangan 03 kasian ganjar amp mahfud mereka putra terbaik berdarah suku bangsa ;NEGATIF
 ape loe ini kompas loh ya ngk kebendung mantabs kompas welcome to the real world sekali lagi ngk usah ngeluarkan statment blunder lebih baik evaluasi internal team pemenangan 03 kasian ganjar dan mahfud mereka putra terbaik berdarah suku bangsa nusantara indonesia ;NEGATIF
 ganjar udah gak ada harapan wkwkwkwk pertarungan pemilu sekarang antara amin dan kecurangan ;NEGATIF
 prabowo ini diuntungkan sama orang yang gamau pilih ganjar karena pdip dan gamau pilih anies karena masih kebayang politik identitas yah semoga pemilu ini ga ada kecurangan dari penguasa ;NEGATIF
ganjar pranowo dan mahfud md semoga bisa menjadi pemimpin yang membawa indonesia keluar dari bayang bayang korupsi dan kecurangan ganjarsikatkorupsi lanjutgansemuamurah lanjutgansemuakerja ganjarpresiden2024 ;POSITIF
 pak ganjar mengingatkanku pada slogan obama siapapun yang terpilih nanti pokoknya semoga yang terbaik gak ada kecurangan semoga amanah debatcapres2023 debatcapres ;POSITIF
 di bawah kepemimpinan pak ganjar berbagai kecurangan termasuk korupsi akan di tuntaskan ganjarsikatkorupsi;POSITIF
komitmen ganjar mahfud menjadi tonggak perlawanan terhadap kecurangan ganjarsikatkorupsi lanjutgansemuamurah lanjutgansemuakerja ganjarpresiden2024 ;POSITIF
 tidak butuh permainan yang terlihat seperti kecurangan karena pak ganjar benar benar tulus ganjarsikatkorupsi;POSITIF
ganjar mahfud dan mahfud md dua naga anti korupsi yang siap melahap segala bentuk kecurangan ganjarsikatkorupsi lanjutgansemuamurah lanjutgansemuakerja ganjarpresiden2024 ;POSITIF
anjenggg prabowo bahas saya akan menaiki taraf dan gaji hakim dan pengadilan sehingha tidak terjadi lagi penyuapan dan kecurangan et pak ganjar nanya saya terpaksa nanya perihal putusan mk terhadap wapres bapak ;NEGATIF
anies lugas soal demokrasi bkn hanya soal parpol rakyat sudah menurun kepercayaannya pd lembaga negara ujiannya pada pelaksaan pemilu bisakah demokratis amp tanpa kecurangan prabowo emosi lagi ganjar kembali bicara soal substansi pendidikan politik bagi masyarakat ;NEGATIF
 2 bersama rakyat banyak paslon 03 ganjar mahmud pasti menang walaupun banyak kecurangan;NEGATIF
 beda kelas laah jokowi 2014 tu loyo kok disamain sama ketegasan dan kegarangan ganjar saat ini coba aja bandingin ada gak yang berani melawan kecurangan pemerintah skrg ;NEGATIF
 gak logis orang sepintar dan lebih tegas seperti ganjar mau mengikutingikuti gaya jokowi 2014 yang sangat letoy dan lemes liat ketegasan ganjar untuk kasus kecurangan sekarang dongg;NEGATIF
 kan sinting lembaga survei menuduh ganjar mahfud potensial curang padahal kecurangan kubu prabowo itu di mulai dari paman mk pendaftaran ke kpu bawaslu diam saat gibran melanggar ;NEGATIF
 ganjarsikatkorupsi ganjar pranowo tentu kental dg anti korupsinya beliau sangat keras dan tegas dlm menyikapi dan memerangi tindak korupsi dan kecurangan apapun yg merugikan rakyat ;POSITIF
 apapun yang terjadi tetap pak ganjar lah yang terbaik dan tidak melakukan kecurangan hanya demi sebuah ambisi ;POSITIF
 2 tudingan yg kubu sebelah atau servey kubu mereka yg mengaatakan bahwa paslon 03 ada indikasi akan melakukan kecurangan paslon 03 sudah kebal untuk difitna dan dihina juga dicacimaki mari tetap solid untuk memenangkan ganjar mahfud dan tetap tebarkan senyuman untuk kebaikan ;NEGATIF
 semangat terus bangun bangsa untuk pak ganjar tegakkan demokrasi lawan kecurangan dengan kinerja yg optimal;POSITIF
1 solid perkuat akar rumput jangan lupa kawal tps 2 wajib perkuat akar rumput yakin menang total 3 jangan lupa ntuk kawal tps agar tidak ada kecurangan 4 turun kebawah perkuat akar rumput sosialisasika ganjar mahfud dan kawal tps pdiperjuangan ganjarmahfud2024 ;NEGATIF
 pak ganjar taat aturan dan tidak pernah melanggar atau melakukan kecurangan apapun;POSITIF
 masyarakat lebih pilih ganjar mahfud yang tidak melakukan kecurangan;POSITIF
aksi spontan saat mengamuk menunjukkan sikap keras dan konsisten dalam memberantas kecurangan ganjar sikat korupsi ;NEGATIF
komitmen ganjar mahfud terhadap digitalisasi birokrasi adalah upaya untuk meminimalisir potensi kecurangan dalam pemerintahan ganjar sikat korupsi ;POSITIF
 hanya pak ganjar yang tidak melakukan kecurangan hanya untuk jabatan;POSITIF
kedewasaan dan kesungguhan ganjar mahfud menjadi landasan kokoh dalam upaya memberantas segala bentuk kecurangan ganjar sikat korupsi ;POSITIF
mereka menciptakan lingkungan di mana kejujuran dihargai lebih tinggi daripada kecurangan ganjar sikat korupsi ;NEGATIF
yg curang 02 yg difitnah ganjar mahfud cawapresnya dari hasil curang akan terus melakukan kecurangan dan ini terbukti dan pendukungnya bangga dgn ini bungulnya ;NEGATIF
ganjar mahfud bukan hanya janji melainkan keberanian untuk menjadikan negeri ini bersih dari segala bentuk kecurangan dan kkn ganjar sikat korupsi ;POSITIF
ganjar mahfud pahlawan anti korupsi bergerak dengan tegas melawan setiap bentuk kecurangan ganjar sikat korupsi ;POSITIF
